id;product_name;countries;ingredients;brands;stores;image_url;
3560070807963;"Yah! Parfum Framboise";"France";"lait-partiellement-ecreme-a-1-4-de-matiere-grasse~>_Lait_ partiellement écrémé à 1.4% de matière grasse,sucre~>sucre,arome-naturel~>arôme naturel,mineraux-du-lait~>minéraux du _lait_,ferments-lactiques~>ferments _lactiques_,proteines-de-lait~>protéines de _lait_";"Carrefour";"Carrefour City";"null";
3560070808021;"Yah ! Parfum Vanille";"France";"lait-ecreme-a-base-de-poudre-de-lait~>Lait écrémé à base de poudre de lait,sucre~>sucre,sirop-de-glucose-fructose-5~>sirop de glucose-fructose 5‚,creme~>crème,arome~>arôme,concentre-des-mineraux-du-lait~>concentré des minéraux du lait,ferments-lactiques~>ferments lactiques.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour contact,Carrefour Planet";"null";
3560070716838;"2 yaourts au lait de brebis";"France";"lait-entier-de-brebis-bio~>_Lait_ entier de brebis bio,ferments-lactiques~>ferments _lactiques_.";"Carrefour BIO,Carrefour";"Carrefour";"null";
3560070535101;"Yaourt & fruits jaunes (8 pots)";"France";"peche~>PÊCHE,lait-entier-73~>Lait entier 73‚,peche~>pêche,sucre-8~>sucre 8‚,proteines-de-lait~>protéines de lait,sirop-de-glucose-fructose-de-ble-2~>sirop de glucose-fructose de blé 2‚,amidon-transforme-de-tapioca~>amidon transformé de tapioca,fructose-0~>fructose 0‚,aromes~>arômes,epaississant~>épaississant,pectine~>pectine,colorants~>colorants,luteine~>lutéine,extrait-de-paprika~>extrait de paprika,ferments-lactiques-  abricot~>ferments lactiques.   ABRICOT,lait-entier-74~>Lait entier 74‚,sucre~>sucre,abricot-9~>abricot 9‚,proteines-de-lait~>protéines de lait,sirop-de-glucose-fructose-0~>sirop de glucose-fructose 0‚,amidon-transforme-de-mais~>amidon transformé de mais,epaississants~>épaississants,pectine~>pectine,carraghenanes~>carraghénanes,aromes~>arômes,ferments-lactiques~>ferments lactiques,colorant~>colorant,extrait-de-paprika-  ananas~>extrait de paprika.   ANANAS,lait-entier~>Lait entier,ananas-9~>ananas 9‚,sucre-7~>sucre 7‚,proteines-de-lait~>protéines de lait,sirop-de-glucose-fructose-de-ble-0~>sirop de glucose-fructose de blé 0‚,amidon-transforme-de-mais~>amidon transformé de maïs,epaississants~>épaississants,pectine~>pectine,gomme-guar~>gomme guar,aromes~>arômes,ferments-lactiques~>ferments lactiques,colorant~>colorant,carthame-  poire~>carthame.  POIRE,lait-entier-72~>Lait entier 72‚,poire-10~>poire 10‚,sucre~>sucre,proteines-de-lait~>protéines de lait,sirop-de-glucose-fructose-de-ble-2~>sirop de glucose-fructose de blé 2‚,amidon-transforme-de-tapioca~>amidon transformé de tapioca,aromes~>arômes,epaississants~>épaississants,pectine~>pectine,gomme-guar~>gomme guar,ferments-lactiques~>ferments lactiques.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"null";
3560070535071;"Yaourt & fruits rouges avec morceaux";"France";"lait-entier~>_Lait_ entier,cerise-ou-fraise-ou-framboise-ou-mure~>cerise ou fraise ou framboise ou mûre,morceaux-et-puree-a-base-de-concentre~>morceaux et purée à base de concentré,sucre-8~>sucre 8‚,lactose-et-proteines-de-lait~>_lactose_ et protéines de _lait_,sirop-de-glucose-fructose~>sirop de glucose-fructose,amidon-modifie-de-manioc~>amidon modifié de manioc,epaississants~>épaississants,pectines~>pectines,gomme-de-guar~>gomme de guar,carraghenanes~>carraghénanes,gomme-xanthane~>gomme xanthane,colorants~>colorants,jus-concentre-de-sureau~>jus concentré de sureau,anthocyanes~>anthocyanes,carmins~>carmins,aromes~>arômes,ferments-lactiques~>ferments _lactiques_.";"Carrefour";"Carrefour Market";"null";
3560070936847;"Yaourt au lait entier Vanille Bio";"France";"lait-entier-bio-88~>Lait entier bio 88‚,sucre-de-canne-bio-9~>sucre de canne bio 9‚,poudre-de-lait-ecreme-bio~>poudre de lait écrémé bio,arome-naturel-de-vanille~>arôme naturel de vanille,ferments-lactiques~>ferments lactiques";"Carrefour";"Carrefour";"null";
3560071004705;"Yaourt  à la banane";"France";"lait-entier~>_Lait_ entier,banane-15~>banane 15‚,sucre-9~>sucre 9‚,proteines-de-lait~>protéines de _lait_,jus-de-citron~>jus de citron,ferments-lactiques~>ferments _lactiques_";"Carrefour";"Carrefour";"null";
3560071004699;"Le Yaourt riche en Fruit Framboise";"France";"lait-entier~>_Lait_ entier,framboise-18~>framboise 18‚,sucre-10~>sucre 10‚,proteines-de-lait~>protéines de _lait_,ferments-lactiques~>ferments _lactiques_.";"Carrefour";"Carrefour";"null";
3560070924868;"Mon Encas (0 % MG) Fraise";"France";"lait-ecreme~>_Lait_ écrémé,fraise~>fraise,sucre~>sucre,amidon-modifie-de-mais~>amidon modifié de maïs,epaississants~>épaississants,carraghenanes-et-gomme-guar~>carraghénanes et gomme guar,jus-concentre-de-carotte-noire~>jus concentré de carotte noire,arome-naturel~>arôme naturel,jus-concentre-de-citron~>jus concentré de citron,ferments-lactiques~>ferments _lactiques_.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"null";
3560070924899;"Mon encas mangue (0 % MG)";"France";"lait-ecreme~>_lait_ écrémé,mangue~>mangue,sucre-7~>sucre 7‚,jus-de-citron~>jus de citron,amidon-modifie-de-mais~>amidon modifié de maïs,epaississants~>épaississants,pectines-et-gomme-guar~>pectines et gomme guar,concentre-de-carotte~>concentré de carotte,arome-nature~>arôme nature,ferments-lactiques~>ferments _lactiques_.";"Carrefour";"";"null";
