id;product_name;countries;ingredients;brands;stores;image_url;
20003470;"Fusilli";"Deutschland";"hartweizengriess~>Hartweizengrieß";"Combino";"";"null";
00819077;"Berries Cherries & Flakes ";"France";"";"marks & spencer";"Marks & Spencer";"null";
3563230000082;"Ravioli à la sauce tomate - Halal";"France";"sauce~>SAUCE,eau~>eau,puree-de-tomate-mi-reduite~>purée de tomate mi-réduite,amidon-transforme-de-mais~>amidon transformé de maïs,sel~>sel,sucre~>sucre,huile-de-tournesol~>huile de tournesol,extraits-d-epices~>extraits d'épices,dont-celeri~>dont _céleri_,  pate~>.  PÂTE,semoule-de-ble-dur~>semoule de _blé_ dur,eau-  farce~>eau.  FARCE,viande-de-volaille-halal~>viande de volaille halal,chapelure~>chapelure,semoule-de-ble-dur~>semoule de _blé_ dur,legumes~>légumes,sel~>sel,huile-de-tournesol~>huile de tournesol,epices-et-plantes-aromatiques~>épices et plantes aromatiques.,farine-de-ble~>farine de _blé_,sel~>sel,carotte~>carotte,oignon~>oignon";"Dounia Halal";"Auchan";"null";
3560070824175;"Riz à poêler à la Provençale";"France";"riz-long-grain-precuit~>Riz long grain précuit,huile-d-olive-3~>huile d'olive 3‚,tomates-deshydrates-2~>tomates déshydratés 2‚,aromes-naturel~>arômes naturel,extrait-de-levure~>extrait de levure,ail~>ail,oignon~>oignon,herbes-de-provence-0~>herbes de Provence 0‚,paprika~>paprika,menthe~>menthe,arome-naturel-d-ail~>arôme naturel d'ail,poivre-noir~>poivre noir,persil~>persil.,romarin~>romarin,sarriette~>sarriette,origan~>origan,thym~>thym,basilic~>basilic";"Carrefour";"Carrefour";"null";
3560070822270;"Riz long grain";"France";"riz-long-grain-etuve-de-qualite-superieure~>Riz long grain étuvé de qualité supérieure.";"Carrefour";"Carrefour Market";"null";
3560070824861;"Noodles saveur poulet";"France";"preparation-alimentaire-a-base-de-farine-de-ble-tendre~>Préparation alimentaire à base de farine de blé tendre,77-g~>77 g,farine-de-ble-tendre~>Farine de _blé_ tendre,huile-de-palme~>huile de palme,eau~>eau,amidon-de-pomme-de-terre-modifie~>amidon de pomme de terre modifié,sel~>sel,poudres-a-lever~>poudres à lever,carbonate-de-sodium-et-carbonate-de-potassium-    sachet-d-assaisonnement-aromatise-au-poulet~>carbonate de sodium et carbonate de potassium.    Sachet d'assaisonnement aromatisé au poulet,8-g~>8 g,sel~>Sel,exhausteurs-de-gout~>exhausteurs de goût,monoglutamate-de-sodium~>monoglutamate de sodium,guanylate-de-sodium~>guanylate de sodium,inosilate-de-sodium~>inosilate de sodium,farine-de-soja~>farine de _soja_,aromes~>arômes,contient-lait-et-celeri~>contient _lait_ et _céleri_,lactose~>_lactose_,maltodextrine~>maltodextrine,oignon-en-poudre~>oignon en poudre,persil-hache~>persil haché,poivre-noir~>poivre noir,curcuma~>curcuma,piment-en-poudre~>piment en poudre,huile-de-colza~>huile de colza.";"Carrefour";"Carrefour City";"null";
3560070823567;"Serpentini, Pâtes d'Alsace 7 œufs frais ";"France";"semoule-de-ble-dur-de-qualite-superieure~>Semoule de _blé_ dur de qualité supérieure,oeufs-frais~>_œufs_ frais,soit-320-g-par-kilo-de-semoule~>soit 320 g par kilo de semoule,~>.";"Carrefour";"Carrefour";"null";
3560070822256;"riz long grain";"France";"riz-long-grain~>riz long grain";"Carrefour";"Carrefour Market";"null";
3560070825486;"Penne au blé complet";"France";"semoule-complete-de-ble-dur~>Semoule complète de _blé_ dur";"carrefour";"Carrefour";"null";
3560070822836;"Coucous de blé complet";"France";"semoule-complete-de-ble-dur-precuite~>Semoule complète de _blé_ dur précuite";"Carrefour";"";"null";
