"id";"product_name";"countries";"ingredients";"brands";"stores";"image_url"
"26038728";"Remix gélifiés";"[""France""]";"{""amidon-de-ble"":""amidon de _blé_."",""e100"":""E100"",""contient-des-sulfites"":""contient des _sulfites_"",""sirop-de-glucose"":""Sirop de glucose"",""e120"":""E120"",""e131"":""E131"",""matiere-grasse-vegetale"":""matière grasse végétale"",""cire-de-carnauba"":""cire de carnauba"",""farine-de-ble"":""farine de _blé_"",""acidifiant"":""acidifiant"",""palme"":""palme"",""agent-d-enrobage"":""agent d'enrobage"",""acide-citrique"":""acide citrique"",""coprah"":""coprah"",""huile-vegetale"":""huile végétale"",""colorants"":""colorants"",""gelatine"":""gélatine"",""suc-de-reglisse"":""suc de réglisse"",""sel"":""sel"",""poudre-de-lait-entier"":""poudre de _lait_ entier"",""e160c"":""E160c"",""sirop-de-sucre-melasse"":""sirop de sucre mélassé"",""aromes"":""arômes"",""sucre"":""sucre""}";"[""Petit Furet""]";"[""Harnes""]";""
"828821000074";"Rayyan natural mineral water";"[""Qatar""]";"null";"[""Rayyan""]";"null";""
"827924004057";"Vin de Glace";"[""Canada""]";"{""raisins"":""Raisins""}";"[""Vignoble de l'Orpailleur""]";"null";""
"20205546";"Jus multivitaminé";"[""France""]";"null";"[""Vitafit""]";"[""Lidl""]";""
"2034975199993";"Espresso Caffee en grain 1Kg";"[""France""]";"null";"null";"null";""
"3567747050226";"2 Millefeuilles";"[""France""]";"{""huiles-vegetales"":""huiles végétales"",""colza"":""colza"",""gluten"":""GLUTEN"",""24"":""24‚"",""acidifiant-e334"":""acidifiant E334"",""carotene-\r\n\r\nfeuilletage"":""carotène.\r\n\r\nFeuilletage"",""e263"":""E263"",""matiere-grasse-vegetale"":""matière grasse végétale"",""sirop-de-sorbitol"":""sirop de sorbitol"",""poudre-de-lait-ecreme"":""poudre de LAIT écrémé"",""humectant"":""humectant"",""lait"":""LAIT"",""alginates"":""alginates"",""eau"":""eau"",""chocolat-en-poudre"":""chocolat en poudre"",""sel"":""sel"",""beta"":""bêta"",""colorant"":""colorant"",""poudre-de-lactoserum"":""poudre de lactosérum"",""emulsifiant-e471"":""émulsifiant E471"",""farine-de-ble-fermente-ou-non"":""farine de blé fermenté ou non"",""sirop-de-glucose"":""sirop de glucose"",""e450"":""E450"",""e473"":""E473"",""amidon-de-pomme-de-terre"":""amidon de pomme de terre"",""aromes-\r\n\r\nglacage-marbre"":""arômes.\r\n\r\nGlaçage marbré"",""e471"":""E471"",""e172"":""E172"",""palme"":""palme"",""creme-patissiere"":""Crème pâtissière"",""coco"":""coco"",""gelifiants"":""gélifiants"",""huile-et-matiere-grasse-vegetales"":""huile et matière grasse végétales"",""arome"":""arôme."",""e339"":""E339"",""emulsifiants"":""émulsifiants"",""64"":""64‚"",""sucre"":""sucre""}";"[""Jean Michel Combaz""]";"[""Carrefour City""]";""
"3560467100042";"Poudre de thé vert Matcha";"[""France""]";"{""the-vert-matcha-issu-de-l-agriculture-biologique"":""thé vert Matcha issu de l'agriculture biologique""}";"null";"[""Grandeur Nature""]";""
"3560467790496";"Tisane petit déjeuner ";"[""France""]";"{""citronnelle-bio"":""citronnelle bio"",""calendula-bio"":""calendula bio"",""bio"":""bio"",""hibiscus-bio"":""hibiscus bio"",""bleuet-bio"":""bleuet bio"",""cynorhodon"":""cynorhodon"",""menthe-verte-bio"":""menthe verte bio"",""morceaux-de-pommes-bio"":""morceaux de pommes bio"",""paquerette-bio"":""pâquerette bio"",""eglantier"":""églantier"",""fraise-bio"":""fraise bio""}";"[""Hildegarde de Bingen""]";"[""BioCoop""]";""
"3560070824427";"Sir'hop grenadine";"[""France""]";"{""jus-de-fruits-a-base-de-concentre"":""jus de fruits à base de concentré"",""acide-citrique"":""acide citrique"",""fraise"":""fraise"",""eau"":""eau"",""acidifiant"":""acidifiant"",""framboise"":""framboise"",""arome"":""arôme."",""sureau"":""sureau"",""citron"":""citron"",""sucre"":""Sucre""}";"[""Carrefour Kids""]";"[""Carrefour""]";""
"3560070821884";"Thé Glacé saveur Pêche";"[""France""]";"{""citrates-de-sodium"":""citrates de sodium"",""acidifiant"":""acidifiant"",""acide-ascorbique"":""acide ascorbique"",""1-1-g-l"":""1‚1 g/L"",""jus-de-peche-a-base-de-concentre"":""jus de pêche à base de concentré"",""extraits-de-the"":""extraits de thé"",""0"":""0‚"",""correcteur-d-acidite"":""correcteur d'acidité"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""eau-de-source"":""Eau de source"",""arome"":""arôme."",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070820603";"Jus multifruits bio";"[""France""]";"{"""":""."",""orange"":""orange"",""peche"":""pêche"",""raisin-blanc"":""raisin blanc"",""mangue"":""mangue"",""pomme"":""pomme"",""pamplemousse-blanc-fruits-de-la-passion"":""pamplemousse blanc fruits de la passion)"",""jus-de-fruits"":""Jus de fruits"",""banane"":""banane"",""ananas"":""ananas"",""puree-de-fruits"":""purée de fruits"",""abricot"":""abricot""}";"[""Carrefour Bio"",""Carrefour""]";"null";""
"3560070824410";"Sir'hop Tropical";"[""France""]";"{""colorant"":""colorant"",""stabilisant"":""stabilisant"",""jus-de-fruits-a-base-de-concentre"":""jus de fruits à base de concentré"",""citron-3"":""citron 3‚"",""acidifiant"":""acidifiant"",""extrait-de-paprika"":""extrait de paprika"",""acide-ascorbique"":""acide ascorbique"",""orange"":""orange"",""esters-glyceriques-de-resine-de-bois"":""esters glycériques de résine de bois."",""mangue-0"":""mangue 0‚"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""passion-3"":""passion 3‚"",""eau"":""eau"",""aromes"":""arômes"",""sucre"":""Sucre""}";"[""Carrefour Kids""]";"[""Carrefour""]";""
"3560070820610";"Jus de pruneau bio";"[""Belgique"",""France""]";"{""eau"":""eau"",""pruneau-biologique"":""pruneau biologique""}";"[""Carrefour BIO""]";"[""Carrefour""]";""
"3560070828265";"Grenade Bio";"[""France""]";"{""jus-de-grenade-a-base-de-concentre"":""jus de grenade à base de concentré"",""acide-citrique"":""acide citrique"",""eau"":""eau"",""acidifiant"":""acidifiant"",""minimum"":""minimum"",""sucre"":""sucre"",""arome-naturel"":""arôme naturel.""}";"[""Carrefour Bio"",""Carrefour""]";"[""Carrefour""]";""
"3560070820597";"100 % Pur fruit pressé, jus de pomme bio";"[""France""]";"{""jus-de-pomme-issu-de-l-agriculture-biologique"":""Jus de pomme issu de l'agriculture biologique.""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070822003";"Saveur Agrumes Pétillant";"[""France""]";"{""colorant"":""colorant"",""orange"":""orange"",""pamplemousse"":""pamplemousse"",""jus-de-fruits-a-base-de-concentres"":""Jus de fruits à base de concentrés"",""antioxydant"":""antioxydant"",""arome-naturel-d-agrumes"":""arôme naturel d'agrumes"",""acide-ascorbique"":""acide ascorbique"",""carmins"":""carmins"",""raisin"":""raisin"",""eau-de-source-gazeifiee-39"":""eau de source gazéifiée 39‚"",""arome-naturel-de-pamplemousse-avec-autres-aromes-naturels"":""arôme naturel de pamplemousse avec autres arômes naturels"",""arome-naturel"":""arôme naturel""}";"[""Carrefour""]";"[""Carrefour Market""]";""
"3560070823239";"Jus de pomme";"[""France""]";"null";"[""Carrefour""]";"[""Carrefour""]";""
"3560070823253";"";"[""France""]";"null";"[""Carrefour""]";"null";""
"3560070828692";"Fruits du verger";"[""France""]";"{""puree-de-mirabelle"":""purée de mirabelle"",""vitamine-c"":""vitamine C."",""jus-de-pomme"":""Jus de pomme"",""4"":""4‚"",""puree-de-poire"":""purée de poire"",""6"":""6‚"",""7"":""7‚"",""puree-d-abricot"":""purée d'abricot"",""76"":""76‚"",""puree-de-peche"":""purée de pêche""}";"[""Carrefour""]";"null";""
"3560070824458";"Soda limonade saveur orange";"[""France""]";"{""eau-gazeifiee"":""Eau gazéifiée"",""carotenoides-et-beta"":""caroténoïdes et bêta"",""gomme-arabique-et-esters-glyceriques-de-resine-de-bois"":""gomme arabique et esters glycériques de résine de bois"",""acidifiant"":""acidifiant"",""edulcorants"":""édulcorants"",""acide-ascorbique"":""acide ascorbique"",""apocarotenal"":""apocaroténal."",""acesulfame-k-et-sucralose"":""acésulfame K et sucralose"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""colorants"":""colorants"",""arome"":""arôme"",""stabilisants"":""stabilisants""}";"[""Carrefour Discount""]";"[""Carrefour City""]";""
"3560070824700";"Cola Classic";"[""France""]";"{""eau-gazeifiee"":""Eau gazéifiée"",""colorant"":""colorant"",""caramel-au-sulfite-d-ammonium"":""caramel au sulfite d'ammonium"",""acidifiant"":""acidifiant"",""acide-orthophosphorique"":""acide orthophosphorique"",""cafeine"":""caféine."",""dont-extraits-vegetaux"":""dont extraits végétaux"",""sucre"":""sucre"",""arome-naturel"":""arôme naturel""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070820566";"100 % pur fruit pressé, Jus de raisin bio";"[""France""]";"{""jus-de-raisin-rouge"":""Jus de raisin rouge*"",""jus-de-raisin-blanc-\r\n\r\n-issu-de-l-agriculture-biologique"":""jus de raisin blanc*.\r\n\r\n*Issu de l'agriculture biologique.""}";"[""Carrefour""]";"null";""
"3560070824441";"Limonade à l'arôme naturel de citron";"[""France""]";"{""eau-gazeifiee"":""Eau gazéifiée"",""acide-citrique"":""acide citrique"",""arome-naturel-de-citron"":""arôme naturel de citron"",""acidifiant"":""acidifiant"",""arome-naturel-de-citron-citron-vert"":""arôme naturel de citron-citron vert"",""edulcorants"":""édulcorants"",""sucre"":""sucre"",""acesulfame-k-et-sucralose"":""acésulfame K et sucralose.""}";"[""Produits Blancs"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour market""]";""
"3560070823277";"Jus de pamplemousse rose bio ";"[""Belgique"",""France""]";"{""jus-de-pamplemousse-rose-issu-de-l-agriculture-biologique"":""Jus de pamplemousse rose issu de l'agriculture biologique.""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"null";""
"3560070823246";"Orange 100 % Pur Fruit Pressé Sans Pulpe";"[""France""]";"{""jus-d-orange"":""Jus d'orange.""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070820511";"100 % Pur fruit pressé, Jus de tomate bio salé à 3 g/l";"[""France""]";"{""jus-de-tomate"":""Jus de tomate*"",""3-g-l"":""3 g/l"",""acidifiant"":""acidifiant"",""jus-de-citron-\r\n\r\n-biologique"":""jus de citron*.\r\n\r\n*biologique."",""sel"":""sel""}";"[""Carrefour""]";"[""Carrefour market""]";""
"3560070825257";"Jus à base de concentré";"[""France""]";"{""jus-d-orange-a-base-de-concentre"":""Jus d'orange à base de concentré""}";"[""Produits Blancs""]";"null";""
"3560070820580";"100 % pur fruit pressé, Jus de pomme";"[""France""]";"{""jus-de-pomme-issu-de-l-agriculture-biologique"":""Jus de pomme issu de l'agriculture biologique.""}";"[""Grand Jury"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"null";""
"3560070820627";"Jus de carotte bio";"[""France""]";"{""jus-de-carotte"":""Jus de carotte*"",""acidifiant"":""acidifiant"",""jus-de-citron-\r\n\r\n-biologique"":""jus de citron*.\r\n\r\n*biologique.""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070820542";"Jus d'orange bio";"[""France""]";"{""jus-d-orange"":""Jus d'orange""}";"[""Carrefour""]";"null";""
"3560070829613";"Jus multifruits 100 % purs fruits pressés";"[""France""]";"{""orange"":""orange"",""1"":""1‚"",""peche"":""pèche"",""vitamine-c"":""vitamine C."",""14"":""14‚"",""5"":""5‚"",""fruits-de-la-passion"":""fruits de la passion"",""mangue"":""mangue"",""banane"":""banane"",""ananas"":""ananas"",""jus-et-purees-de-fruits-pomme"":""Jus et purées de fruits  pomme"",""abricot"":""abricot""}";"[""Bon App'"",""Carrefour""]";"null";""
"3560070823260";"Jus de pomme et de mangue bio";"[""France""]";"{"""":""."",""jus-de-pomme"":""Jus de pomme"",""puree-de-mangue"":""purée de mangue""}";"[""Carrefour Bio"",""Carrefour""]";"null";""
"3560070823819";"Sirop pamplemousse rose";"[""France""]";"{""esters-glyceriques-de-resine-de-bois"":""esters glycériques de résine de bois."",""anthocyanes"":""anthocyanes"",""stabilisant"":""stabilisant"",""acide-citrique"":""acide citrique"",""beta-carotene"":""bêta carotène"",""colorants"":""colorants"",""eau"":""eau"",""acidifiant"":""acidifiant"",""sirop-de-glucose-fructose"":""Sirop de glucose-fructose"",""jus-de-pamplemousse-rose-a-base-de-concentre"":""jus de pamplemousse rose à base de concentré"",""aromes"":""arômes"",""sucre"":""sucre""}";"[""Carrefour""]";"null";""
"3560070827909";"Jus de pomme 50 cl";"[""France""]";"null";"[""Carrefour""]";"null";""
"3560070715275";"Champagne demi-sec Bio Fleury";"[""France""]";"{""champagne-bio"":""Champagne Bio""}";"[""Fleury""]";"[""Carrefour""]";""
"3560070712786";"Café moulu équilibré";"[""France""]";"{""cafe"":""café""}";"[""Carrefour BIO""]";"[""Carrefour""]";""
"3560070719570";"L'Abbaye velours";"[""France""]";"{""dextrose"":""dextrose"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""houblon"":""houblon"",""eau"":""Eau"",""acidifiant"":""acidifiant"",""fructose"":""fructose"",""ble"":""_blé_"",""arome"":""arôme"",""arome-naturel-de-sureau"":""arôme naturel de sureau"",""acide-ascorbique"":""acide ascorbique."",""malt-d-orge"":""malt d'_orge_""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070719648";"La Charnue Blonde";"[""France""]";"{""houblons"":""houblons."",""eau"":""Eau"",""malts-d-orge"":""malts d'_orge_"",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070714087";"Moka Premium";"[""France""]";"{""cafe-moulu-pur-arabica"":""Café moulu pur Arabica""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070712571";"36 Dosettes décaféinées";"[""France""]";"{""cafe-decafeine-moulu"":""café décaféiné moulu.""}";"[""Carrefour Discount""]";"[""Carrefour Market""]";""
"3560070712878";"Dosettes café Corsé Bio";"[""France""]";"{"""":""."",""cafe"":""café"",""du-poids-total"":""du poids total""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070712847";"Dosettes café équilibré Bio Carrefour";"[""France""]";"{"""":""."",""cafe"":""café"",""du-poids-total"":""du poids total""}";"[""carrefour bio""]";"[""carrefour""]";""
"3560070717712";"Jus d'orange 100% pur jus pulpé";"[""France""]";"{""pulpe-3"":""pulpe 3%."",""jus-d-orange"":""Jus d'orange""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070532872";"La Francette sauvignon";"[""France""]";"{""sulfites"":""sulfites""}";"null";"[""carrefour""]";""
"3560070535941";"Thé glacé Saveur Pêche";"[""France""]";"{""extrait-de-the"":""extrait de thé"",""citrates-de-sodium"":""citrates de sodium"",""acidifiant"":""acidifiant"",""acide-ascorbique"":""acide ascorbique."",""jus-de-peche-a-base-de-concentre"":""jus de pêche à base de concentré"",""0"":""0‚"",""correcteur-d-acidite"":""correcteur d'acidité"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""eau"":""Eau"",""arome"":""arôme"",""1-2-g-l"":""1‚2 g/L"",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070275328";"Multifruits, 100 % Pur Fruit Pressé";"[""France""]";"{""poire"":""poire"",""vitamine"":""vitamine"",""carotene"":""carotène."",""fruit-de-la-passion"":""fruit de la passion"",""goyave"":""goyave"",""jus-de-fruits"":""Jus de fruits"",""banane"":""banane"",""ananas"":""ananas"",""raisin"":""raisin"",""citron"":""citron"",""orange"":""orange"",""peche"":""pêche"",""mandarine"":""mandarine"",""mangue"":""mangue"",""pomme"":""pomme"",""purees-de-fruits"":""purées de fruits"",""beta"":""bêta"",""abricot"":""abricot""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070275236";"Ananas, 100 % Pur Fruit Pressé";"[""France"",""Guadeloupe""]";"{""jus-d-ananas"":""Jus d’ananas.""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"null";""
"3560070275267";"Pomme 100 % Pur Fruit Pressé ";"[""France""]";"{""jus-de-pomme"":""Jus de pomme.""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070277315";"Décaféiné Intense";"[""France""]";"{""cafe"":""café.""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070278831";"Pamplemousse rose, 100 % Pur Fruit Pressé";"[""France""]";"{""jus-de-pamplemousse-rose"":""Jus de pamplemousse rose.""}";"[""Carrefour"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070769797";"Piña Colada Sans alcool";"[""France""]";"{""emulsifiant"":""émulsifiant"",""gomme-de-cellulose-et-gomme-de-xanthane"":""gomme de cellulose et gomme de xanthane"",""arome-naturel-de-noix-de-coco"":""arôme naturel de noix de coco"",""acidifiant"":""acidifiant"",""creme-de-coco"":""crème de coco"",""et-diglycerides-d-acides-gras"":""et diglycérides d'acides gras"",""acide-ascorbique"":""acide ascorbique."",""mono"":""mono"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""eau"":""Eau"",""8"":""8‚"",""arome"":""arôme"",""stabilisants"":""stabilisants"",""sucre"":""sucre"",""jus-d-ananas-a-base-de-concentre"":""jus d'ananas à base de concentré""}";"[""Carrefour Sélection"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour City""]";""
"3560070769858";"Planteur Sans alcool, Préparation pour cocktail";"[""France""]";"{""colorant"":""colorant"",""citron-vert-3"":""citron vert 3‚"",""acidifiant"":""acidifiant"",""carotene"":""carotène."",""fruit-de-la-passion-1"":""fruit de la passion 1‚"",""ananas"":""ananas"",""orange"":""orange"",""jus-de-fruits-a-base-de-concentres"":""jus de fruits à base de concentrés"",""acide-citrique"":""acide citrique"",""eau"":""Eau"",""beta"":""bêta"",""sucre"":""sucre"",""arome-naturel"":""arôme naturel""}";"[""Carrefour Sélection"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour City""]";""
"3560070938254";"Citronnade";"[""France""]";"{"""":""."",""jus-de-citron"":""jus de citron"",""eau"":""Eau"",""pulpe-de-citron"":""pulpe de citron"",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070135127";"café soluble";"[""France""]";"null";"[""carrefour"",""Carrefour BIO""]";"[""Carrefour Market""]";""
"3560070659487";"Boisson thé citron";"[""France""]";"{""dextrose"":""dextrose"",""acide-citrique"":""acide citrique"",""acidifiant"":""acidifiant"",""poudre-de-citron-0"":""poudre de citron 0‚"",""arome"":""arôme."",""extrait-de-the-noir-1"":""extrait de thé noir 1‚"",""jus-de-citron-concentre"":""jus de citron concentré"",""maltodextrine"":""maltodextrine"",""sucre"":""Sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070659579";"Infusions 100% plaisir Cranberry - Framboise";"[""France""]";"{""cranberry-0"":""cranberry 0‚"",""framboise-0"":""framboise 0‚"",""hibiscus"":""Hibiscus"",""pomme"":""pomme"",""cynorrhodon"":""cynorrhodon"",""aromes"":""arômes""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070597741";"Cidre bouché de Bretagne IGP Brut ";"[""France""]";"{""gaz-carbonique"":""gaz carbonique."",""jus-de-pomme-a-cidre-de-bretagne-partiellement-a-base-de-concentre-fermente"":""Jus de pomme à cidre de Bretagne partiellement à base de concentré fermenté""}";"[""Carrefour""]";"[""Carrefour market""]";""
"3560070595648";"Boisson au soja au miel ";"[""France""]";"{""carraghenanes"":""carraghénanes."",""graines-de-soja-bio-7"":""graines de soja bio 7‚"",""sucre-de-canne-bio"":""sucre de canne bio"",""epaississant"":""épaississant"",""jus-de-soja-bio"":""Jus de soja bio"",""eau"":""eau"",""miel-bio-1"":""miel bio 1‚"",""arome-naturel"":""arôme naturel""}";"[""Carrefour"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070599929";"Boisson soja, Saveur chocolat ";"[""France""]";"{""poudre-de-cacao-maigre-bio"":""poudre de cacao maigre bio"",""arome-naturel-de-chocolat"":""arôme naturel de chocolat"",""carraghenanes"":""carraghénanes"",""sucre-de-canne-bio"":""sucre de canne bio"",""arome-naturel-de-vanille"":""arôme naturel de vanille."",""epaississants"":""épaississants"",""jus-de-soja-bio"":""Jus de soja bio"",""eau"":""eau"",""chocolat-en-poudre-bio-0"":""chocolat en poudre bio 0‚"",""graines-de-soja-bio-6"":""graines de soja bio 6‚"",""sel-marin"":""sel marin""}";"[""Carrefour BIO"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"[""Carrefour""]";""
"3560070592975";"Saveur Cassis";"[""France""]";"{""arome-naturel-de-cassis"":""arôme naturel de cassis"",""acesulfame-k"":""acésulfame-K"",""acide-citrique"":""acide citrique"",""sucralose"":""sucralose"",""acidifiant"":""acidifiant"",""edulcorants"":""édulcorants"",""eau-minerale-naturelle-source-adeline"":""eau minérale naturelle source Adeline""}";"[""Carrefour""]";"[""Dia"",""Carrefour""]";""
"3560071000097";"Iced Tea saveur menthe";"[""France""]";"{""extrait-de-menthe-du-maroc"":""extrait de menthe du Maroc"",""citrates-de-sodium"":""citrates de sodium"",""acidifiant"":""acidifiant"",""acide-ascorbique"":""acide ascorbique."",""extraits-de-the-1-1-g-l"":""extraits de thé 1‚1 g/L"",""0"":""0‚"",""correcteur-d-acidite"":""correcteur d'acidité"",""dont-extrait-de-the-vert-0-8-g-l"":""dont extrait de thé vert 0‚8 g/L"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""arome-naturel-de-menthe"":""arôme naturel de menthe"",""eau"":""Eau"",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560071007973";"";"[""France""]";"{""eau"":""eau)."",""jus-d-orange-a-base-de-concentre"":""Jus d'orange à base de concentré""}";"null";"null";""
"3560070428144";"Jus de Pomme et de Cerise à base de concentrés";"[""France""]";"{""jus-de-cerise-a-base-de-concentre"":""jus de cerise à base de concentré"","""":""."",""jus-de-pomme-a-base-de-concentre"":""Jus de pomme à base de concentré""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070423088";"Pomme Kiwi";"[""France""]";"{""colorant"":""colorant"",""puree-de-kiwi"":""purée de kiwi"",""chlorophyllines"":""chlorophyllines."",""acide-citrique"":""acide citrique"",""arome-naturel-de-kiwi-et-autres-aromes-naturels"":""arôme naturel de kiwi et autres arômes naturels"",""jus-de-pomme-a-base-de-concentre"":""jus de pomme à base de concentré"",""eau"":""Eau"",""acidifiant"":""acidifiant"",""complexes-cuivre"":""complexes cuivre"",""puree-de-pomme"":""purée de pomme"",""sucre"":""sucre""}";"[""Carrefour Sélection"",""CMI (Carrefour Marchandises Internationales)"",""Groupe Carrefour""]";"null";""
"3560070429899";"Eau minérale naturelle naturellement gazeuse";"[""France""]";"{""eau-minerale-naturelle-naturellement-gazeuse"":""Eau minérale naturelle naturellement gazeuse""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070465347";"Raisin Litchi, 100 % Purs Fruits Pressés";"[""France""]";"{"""":""."",""jus-de-raisin"":""Jus de raisin"",""puree-de-litchi"":""purée de litchi""}";"[""Carrefour Sélection""]";"[""Carrefour""]";""
"3560070415724";"Thé vert ananas pamplemousse";"[""France""]";"{""ecorces-de-pamplemousse"":""écorces de pamplemousse"",""fibres-vegetales"":""fibres végétales."",""aromes-naturels-d-ananas-et-de-pamplemousse-rose-avec-autres-aromes-naturels"":""arômes naturels d'ananas et de pamplemousse rose avec autres arômes naturels"",""morceaux-d-ananas-0"":""morceaux d'ananas 0‚"",""the-vert-de-chine"":""Thé vert de Chine""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070513727";"Cidre Bouché Artisanal, Doux (2 % vol.)";"[""France""]";"{""cidre-bouche-artisanal-doux-\r\nce-produit-contient-des-sulfites"":""Cidre bouché artisanal doux.\r\nCe produit contient des _sulfites_.""}";"[""Reflets de France""]";"[""Carrefour""]";""
"3560070269280";"Panaché désaltéré";"[""France""]";"{""eau-gazeifiee"":""eau gazeifiée"",""colorant"":""colorant"",""caramel-ammoniacal"":""caramel ammoniacal"",""biere"":""bière"",""sucralose"":""sucralose"",""acidifiant"":""acidifiant"",""acide-ascorbique"":""acide ascorbique"",""limonade"":""Limonade"",""maltose"":""maltose"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""extrait-de-houblon"":""extrait de houblon"",""edulcorant"":""edulcorant"",""eau"":""eau"",""malt-d-orge"":""malt d'_orge_"",""sucre"":""sucre"",""arome-naturel"":""arôme naturel""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070269297";"Panaché";"[""France""]";"{"""":""."",""eau-gazeifiee"":""eau gazéifiée"",""colorant"":""colorant"",""caramel-ammoniacal"":""caramel ammoniacal"",""biere"":""bière"",""sucralose"":""sucralose"",""acidifiant"":""acidifiant"",""acide-ascorbique"":""acide ascorbique"",""limonade"":""Limonade"",""maltose"":""maltose"",""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""extrait-de-houblon"":""extrait de houblon"",""edulcorant"":""édulcorant"",""eau"":""eau"",""malt-d-orge"":""malt d'_orge_"",""sucre"":""sucre"",""arome-naturel"":""arôme naturel""}";"[""Carrefour""]";"null";""
"3560070571635";"Bourgogne Grand Ordinaire";"[""France""]";"{""raisins-rouges-de-cepages-differents"":""Raisins rouges de cépages différents""}";"[""La Croix Carillan"",""Celliers des terres de France""]";"[""Carrefour""]";""
"3560070577842";"Diabolo saveur grenadine aux arômes naturels Carrefour Kids";"[""France""]";"{""eau-gazeifiee"":""Eau gazéifiée"",""jus-de-fruits-a-base-de-concentre-0"":""jus de fruits à base de concentré 0‚"",""anthocyanes"":""anthocyanes"",""framboise-0"":""framboise 0‚"",""acide-citrique"":""acide citrique"",""acide-carminique"":""acide carminique."",""colorants"":""colorants"",""acidifiant"":""acidifiant"",""fraise-0"":""fraise 0‚"",""aromes-naturels"":""arômes naturels"",""sucre"":""sucre""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070577439";"Lemon";"[""France""]";"{""eau-gazeifiee"":""Eau gazéifiée"",""stabilisant"":""stabilisant"",""acide-citrique"":""acide citrique"",""arome-naturel-de-citron-avec-d-autres-aromes-naturels"":""arôme naturel de citron avec d'autres arômes naturels"",""acidifiant"":""acidifiant"",""edulcorants"":""édulcorants"",""esters-glyceriques-de-resines-de-bois"":""esters glycériques de résines de bois"",""sucre"":""sucre"",""acesulfame-k-et-sucralose"":""acésulfame K et sucralose""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070230891";"Infusions Camomille";"[""France""]";"{""camomille"":""camomille.""}";"[""Carrefour""]";"[""Carrefour""]";""
"3560070230839";"thé vert à la menthe";"[""France""]";"{""the-vert-80-\r\nfeuilles-de-menthe-13-\r\narome-naturel-de-menthe-avec-autres-aromes-naturels"":""Thé vert 80%\r\nFeuilles de menthe 13 %\r\nArôme naturel de menthe avec autres arômes naturels""}";"[""Carrefour""]";"[""Carrefour Market""]";""
