tt0000519 ; The Kleptomaniac ; 5.8 ; Crime , Drama , Short ; Edwin S. Porter ; Aline Boyd , Phineas Nairs , Jane Stewart , George Voijere ; 1905 ; 
tt0000520 ; The Life of Charles Peace ; 6.6 ; Short , Biography , Crime ; William Haggar ; Walter Haggar , Violet Haggar , Lily Haggar , James Haggar ; 1905 ; 
tt0000521 ; The Little Train Robbery ; 5.8 ; Short , Action , Crime ; Edwin S. Porter ; N/A ; 1905 ; 
tt0000522 ; The Moonshiners ; 2.9 ; Short , Action , Drama ; N/A ; N/A ; 1905 ; 
tt0000523 ; Moose Hunting in Newfoundland ; -1.0 ; Documentary , Short ; N/A ; N/A ; 1905 ; 
tt0000524 ; New York Subway ; 5.8 ; Short , Documentary ; G.W. Bitzer ; N/A ; 1905 ; 
tt0000525 ; Hanging at Jefferson City ; 5.9 ; Short , Western ; Jean Durand ; Joë Hamman , Gaston Modot , Berthe Dagmar , Joaquim Renez ; 1910 ; 
tt0000526 ; Pennsylvania Tunnel Excavation ; 4.0 ; Documentary , Short ; N/A ; N/A ; 1905 ; 
tt0000527 ; Plaza de la Magdalena (Calles y plazas de Zaragoza) ; -1.0 ; Documentary , Short ; Ignacio Coyne ; N/A ; 1905 ; 
tt0000528 ; Raffles, the Amateur Cracksman ; 5.7 ; Adventure , Short , Romance ; Gilbert M. 'Broncho Billy' Anderson ; J. Barney Sherry , Paula Blackton ; 1905 ; 
tt0000529 ; Reuben in the Opium Joint ; -1.0 ; Short , Comedy ; N/A ; N/A ; 1905 ; 
tt0000530 ; Se da de comer ; -1.0 ; Short , Comedy ; Segundo de Chomón ; N/A ; 1905 ; 
tt0000531 ; Los sitios de Chile ; -1.0 ; Short , Drama , War ; Segundo de Chomón ; Joaquín Carrasco ; 1905 ; 
tt0000532 ; Torrero y la ribera (Calles y plazas de Zaragoza) ; -1.0 ; Documentary , Short ; Ignacio Coyne ; N/A ; 1905 ; 
tt0000533 ; The Wooing and Wedding of a Coon ; 7.0 ; Comedy , Short ; N/A ; N/A ; 1907 ; 
tt0000534 ; The '?' Motorist ; 6.9 ; Fantasy , Short , Comedy ; Walter R. Booth ; N/A ; 1906 ; 
tt0000535 ; The Anarchist's Mother-in-Law ; 5.3 ; Short , Comedy ; Viggo Larsen ; Margrete Jespersen , Viggo Larsen ; 1906 ; 
tt0000536 ; Apachentanz ; -1.0 ; Short ; Oskar Messter ; Henny Porten , Rosa Porten ; 1906 ; 
tt0000537 ; Arrival of Emigrants, Ellis Island ; 4.1 ; Documentary , Short ; N/A ; N/A ; 1906 ; 
tt0000538 ; Bilbao, Portugalete y los Altos Hornos ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1906 ; 
tt0000539 ; Bonden i København ; -1.0 ; Short ; Ole Olsen ; N/A ; 1906 ; 
tt0000540 ; Branden i Frihavnen ; -1.0 ; Short ; N/A ; N/A ; 1906 ; 
tt0000541 ; Caros død ; -1.0 ; Short ; Viggo Larsen ; Margrete Jespersen , Hjalmar Alvar , Robert Storm Petersen , Viggo Larsen ; 1906 ; 
tt0000542 ; Cerveza gratis ; -1.0 ; Short , Comedy ; Fructuós Gelabert ; Antonia Estrada , Juan Morales , José Vico , José Yepes ; 1906 ; 
tt0000543 ; Christian IXS bisættelse ; 4.7 ; Documentary , Short ; Ole Olsen ; N/A ; 1906 ; 
tt0000544 ; The Dancer's Dream ; -1.0 ; Short ; J.H. Martin ; N/A ; 1906 ; 
tt0000545 ; Dream of a Racetrack Fiend ; -1.0 ; Comedy , Short ; N/A ; N/A ; 1906 ; 
tt0000546 ; Dream of a Rarebit Fiend ; 6.7 ; Short , Fantasy ; Wallace McCutcheon, Edwin S. Porter ; Jack Brawn ; 1906 ; 
tt0000547 ; Ferias en San Sebastián y Cabalgata en la Ría ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1906 ; 
tt0000548 ; Fiskerliv i Norden ; -1.0 ; Short ; Viggo Larsen ; Viggo Larsen , Margrete Jespersen , Gustav Lund ; 1906 ; 
tt0000549 ; En foræring til min Kone ; -1.0 ; Short ; Viggo Larsen ; Robert Storm Petersen ; 1906 ; 
tt0000550 ; Proklamationen af Kong Frederik d. VIII ; 3.8 ; Short , News ; Ole Olsen ; King Frederik VIII , I.C. Christensen ; 1906 ; 
tt0000551 ; Fæstningskrigen ; -1.0 ; Short ; N/A ; N/A ; 1906 ; 
tt0000552 ; The Hand of the Artist ; 5.5 ; Animation , Short ; Walter R. Booth ; N/A ; 1907 ; 
tt0000553 ; The Haunted Hotel ; 6.7 ; Short , Comedy , Fantasy ; J. Stuart Blackton ; Paul Panzer , William V. Ranous ; 1907 ; 
tt0000554 ; Humorous Phases of Funny Faces ; 6.2 ; Animation , Short , Comedy ; J. Stuart Blackton ; J. Stuart Blackton ; 1906 ; 
tt0000555 ; Den hvide slavinde ; 5.0 ; Short ; Viggo Larsen ; Gerda Jensen , Viggo Larsen , Gustav Lund ; 1907 ; 
tt0000556 ; Hævnet ; -1.0 ; Short , Romance ; Viggo Larsen ; Margrete Jespersen , Viggo Larsen , Robert Storm Petersen ; 1907 ; 
tt0000557 ; Kathleen Mavourneen ; 4.5 ; Short , Drama , Romance ; Edwin S. Porter ; Kitty O'Neil , Walter Griswoll , H.L. Bascomb , W.R. Floyd ; 1906 ; 
tt0000558 ; Los kikos ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1906 ; 
tt0000559 ; Konfirmanden ; -1.0 ; Short ; Louis Halberstadt ; Jean Hersholt , Idon Hartvig ; 1906 ; 
tt0000560 ; Ladrones burlados ; -1.0 ; Short ; Fructuós Gelabert ; N/A ; 1906 ; 
tt0000561 ; The Life of a Cowboy ; 5.5 ; Short , Western ; Edwin S. Porter ; N/A ; 1906 ; 
tt0000562 ; Os Lusíadas ; -1.0 ; Short ; N/A ; N/A ; 1906 ; 
tt0000563 ; Mellem Aber og Bjørne ; -1.0 ; Short ; N/A ; N/A ; 1906 ; 
tt0000564 ; A Modern Oliver Twist ; -1.0 ; Drama , Short ; J. Stuart Blackton ; N/A ; 1906 ; 
tt0000565 ; The Night Before Christmas ; 6.4 ; Animation , Short , Family ; Edwin S. Porter ; N/A ; 1905 ; 
tt0000566 ; Professorens Morgenavis ; -1.0 ; Short ; Louis Halberstadt, Viggo Larsen ; Max Freitag , Jean Hersholt , Idon Hartvig , Parly Petersen ; 1906 ; 
tt0000567 ; The 400 Tricks of the Devil ; 6.8 ; Short , Fantasy , Horror ; Georges Méliès ; Georges Méliès ; 1906 ; 
tt0000568 ; Rosenborg Have ; -1.0 ; Short ; N/A ; N/A ; 1906 ; 
tt0000569 ; Røverhøvdingen ; -1.0 ; Short ; Viggo Larsen ; N/A ; 1906 ; 
tt0000570 ; San Francisco Disaster ; 3.9 ; Documentary , Short ; N/A ; N/A ; 1906 ; 
tt0000571 ; The San Francisco Earthquake ; 6.7 ; Documentary , Short , History ; J. Stuart Blackton ; N/A ; 1906 ; 
tt0000572 ; Secreto de confesión ; -1.0 ; Short ; Ricardo de Baños ; N/A ; 1906 ; 
tt0000573 ; Den sorte maske ; -1.0 ; Short ; Viggo Larsen ; Gustav Lund , Robert Storm Petersen ; 1906 ; 
tt0000574 ; The Story of the Kelly Gang ; 6.4 ; Biography , Crime , Drama ; Charles Tait ; Elizabeth Tait , John Tait , Norman Campbell , Bella Cola ; 1906 ; 
tt0000575 ; 20,000 Leagues Under the Sea ; 6.1 ; Short , Adventure , Fantasy ; Georges Méliès ; Georges Méliès ; 1907 ; 
tt0000576 ; Ali Baba and the Forty Thieves ; 6.0 ; Short , Drama , Fantasy ; Segundo de Chomón ; N/A ; 1907 ; 
tt0000577 ; Angelo, Tyrant of Padua ; -1.0 ; Short , Drama ; Viggo Larsen ; Viggo Larsen , Gustav Lund ; 1907 ; 
tt0000578 ; An Awful Skate; or, The Hobo on Rollers ; 6.4 ; Short , Comedy , Family ; Gilbert M. 'Broncho Billy' Anderson ; Ben Turpin ; 1907 ; 
tt0000579 ; The Bandit Makes Good ; -1.0 ; Western , Short ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson ; 1908 ; 
tt0000580 ; A Batalha das Flores no Campo Grande ; 5.5 ; Documentary , Short ; João Freire Correia ; N/A ; 1907 ; 
tt0000581 ; Bauernhaus und Grafenschloß ; 4.9 ; Short ; N/A ; Curt Bois ; 1907 ; 
tt0000582 ; Ben Hur ; 5.4 ; Short , Drama ; Harry T. Morey, Sidney Olcott, Frank Rose ; Herman Rottger , William S. Hart ; 1907 ; 
tt0000583 ; The Lady with the Camellias ; 5.5 ; Short , Drama , Romance ; Viggo Larsen ; Carl Alstrup , Oda Alstrup , Viggo Larsen , Gustav Lund ; 1907 ; 
tt0000584 ; El ciego de la aldea ; 4.5 ; Drama ; Antonio Cuesta, Angel García Cardona ; N/A ; 1907 ; 
tt0000585 ; Concurso de sardanas en el parque Guell ; -1.0 ; Short , Documentary ; Fructuós Gelabert ; N/A ; 1907 ; 
tt0000586 ; A Curious Dream ; 5.9 ; Drama , Short ; J. Stuart Blackton ; Mark Twain ; 1907 ; 
tt0000587 ; La dea del mare ; -1.0 ; Short ; N/A ; Francesca Bertini ; 1907 ; 
tt0000588 ; Der var engang ; -1.0 ; Short ; Viggo Larsen, Gustav Lund ; Gerda Jensen , Viggo Larsen , Gustav Lund , Clara Nebelong ; 1907 ; 
tt0000589 ; Descoberta da América por Cristovão Colombo ; -1.0 ; Documentary , Short ; N/A ; N/A ; 1907 ; 
tt0000590 ; Dr. Skinum ; -1.0 ; Short , Comedy ; Wallace McCutcheon ; Robert Harron , Anthony O'Sullivan ; 1907 ; 
tt0000591 ; The Prodigal Son ; 5.0 ; Short , Drama ; Michel Carré ; Georges Wague , Henri Gouget , Christiane Mandelys , Gilberte Sergy ; 1907 ; 
tt0000592 ; Eureka Stockade ; -1.0 ; Short ; Arthur Cornwall, George Cornwell ; N/A ; 1907 ; 
tt0000593 ; Fiestas de San Antonio ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1907 ; 
tt0000594 ; The Flight from the Seraglio ; -1.0 ; Short , Drama ; Viggo Larsen ; Viggo Larsen , Gustav Lund , Clara Nebelong , Valdemar Petersen ; 1907 ; 
tt0000595 ; From the Rococo Times ; -1.0 ; Short , Drama ; Viggo Larsen ; Viggo Larsen , Gustav Lund , Clara Nebelong , Robert Storm Petersen ; 1908 ; 
tt0000596 ; Fyrtøjet ; -1.0 ; Short ; Viggo Larsen ; Oda Alstrup , Viggo Larsen , Gustav Lund , Robert Storm Petersen ; 1907 ; 
tt0000597 ; Wonderful Mirrors ; 5.1 ; Short ; Segundo de Chomón, Ferdinand Zecca ; N/A ; 1907 ; 
tt0000598 ; Hamlet, Prince of Denmark ; 5.7 ; Short , Drama ; Georges Méliès ; Georges Méliès ; 1907 ; 
tt0000599 ; Isbjørnejagten ; 4.0 ; Short , Drama ; N/A ; Axel Graatkjær , Viggo Larsen , Ole Olsen ; 1907 ; 
tt0000600 ; The Lady with the Camellias ; 5.8 ; Short , Drama , Romance ; Viggo Larsen ; Carl Alstrup , Oda Alstrup , Viggo Larsen , Gustav Lund ; 1907 ; 
tt0000601 ; Lohengrin ; 5.3 ; Short , Drama ; Franz Porten ; Witold d'Antone , Franz Porten , Henny Porten ; 1910 ; 
tt0000602 ; Lion Hunting ; 4.9 ; Drama , Short , Adventure ; Viggo Larsen ; Axel Graatkjær , Viggo Larsen , Knud Lumbye , William Thomsen ; 1907 ; 
tt0000603 ; The Magic Fountain Pen ; -1.0 ; Animation , Short ; J. Stuart Blackton ; J. Stuart Blackton ; 1909 ; 
tt0000604 ; A Misalliance ; -1.0 ; Short , Drama ; N/A ; N/A ; 1907 ; 
tt0000605 ; Mordet paa Fyn ; -1.0 ; Short , Crime , Drama ; N/A ; Robert Storm Petersen ; 1907 ; 
tt0000606 ; Mr. Gay and Mrs. ; 6.8 ; Short , Comedy ; N/A ; Linda Arvidson , Robert Harron , Anthony O'Sullivan ; 1907 ; 
tt0000607 ; La muerte del tirano ; -1.0 ; Short ; Narciso Cuyàs ; Enrique Jiménez , Margarita Xirgu ; 1907 ; 
tt0000608 ; En ny hat til Madammen ; -1.0 ; Short , Comedy ; Viggo Larsen ; Jean Hersholt ; 1906 ; 
tt0000609 ; Othello ; 4.9 ; Short , Drama , Music ; Mario Caserini, Gaston Velle ; Ubaldo Maria Del Colle , Maria Caserini , Mario Caserini , Fernanda Negri Pouget ; 1906 ; 
tt0000610 ; Othello ; 5.4 ; Short , Drama , Romance ; Franz Porten ; Franz Porten , Henny Porten , Rosa Porten ; 1909 ; 
tt0000611 ; In the Sultan's Power ; -1.0 ; Adventure , Short ; Francis Boggs ; Hobart Bosworth , Betty Harte , Tom Santschi , Stella Adams ; 1909 ; 
tt0000612 ; Procesión marítima en Santa Cristina ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1907 ; 
tt0000613 ; O Rapto de Uma Actriz ; 4.1 ; Short , Drama ; Lino Ferreira ; Lucinda do Carmo , Carlos Leal , Nascimento Fernandes , Thomas Vieira ; 1907 ; 
tt0000614 ; The Red Spectre ; 6.6 ; Short , Fantasy ; Segundo de Chomón, Ferdinand Zecca ; N/A ; 1907 ; 
tt0000615 ; Robbery Under Arms ; 5.1 ; Drama ; Charles MacMahon ; Jim Gerald , George Merriman , Lance Vane , William Duff ; 1907 ; 
tt0000616 ; Romería a San Medín ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1907 ; 
tt0000617 ; The Robber's Sweetheart ; 4.1 ; Short , Drama ; Viggo Larsen ; Robert Storm Petersen , Clara Nebelong , Viggo Larsen , Oda Alstrup ; 1907 ; 
tt0000618 ; Salaviinanpolttajat ; 7.6 ; Comedy , Short ; Teuvo Puro, Louis Sparre ; Eero Kilpi , Teuvo Puro , Teppo Raikas , Alex Rautio ; 1907 ; 
tt0000619 ; Stalking and Shooting Caribou in Newfoundland ; -1.0 ; Documentary , Short ; N/A ; N/A ; 1907 ; 
tt0000620 ; The Will ; -1.0 ; Short , Drama ; Viggo Larsen ; Viggo Larsen ; 1908 ; 
tt0000621 ; That Fatal Sneeze ; 6.6 ; Short , Comedy , Fantasy ; Lewin Fitzhamon ; Thurston Harris , Gertie Potter ; 1907 ; 
tt0000622 ; Tierra baja ; -1.0 ; Short ; Narciso Cuyàs, Fructuós Gelabert ; Emilia Baró , Enrique Guitart padre , Trini Guitart , Enrique Jiménez ; 1907 ; 
tt0000623 ; The Magic Bag ; -1.0 ; Short , Comedy ; Viggo Larsen ; N/A ; 1907 ; 
tt0000624 ; The Ugly Duckling ; 6.6 ; Short ; N/A ; Mary Fuller ; 1907 ; 
tt0000625 ; Villafranca: Fiestas del Drac y bailes típicos ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1907 ; 
tt0000626 ; Yale Laundry ; 5.8 ; Short , Comedy ; N/A ; Anthony O'Sullivan ; 1907 ; 
tt0000627 ; 'Ostler Joe ; 5.7 ; Short , Drama ; Wallace McCutcheon ; Edward Dillon , D.W. Griffith , Anthony O'Sullivan , Harry Solter ; 1908 ; 
tt0000628 ; The Adventures of Dollie ; 5.7 ; Action , Short ; D.W. Griffith, G.W. Bitzer ; Arthur V. Johnson , Linda Arvidson , Gladys Egan , Charles Inslee ; 1908 ; 
tt0000629 ; After Many Years ; 5.6 ; Drama , Short ; D.W. Griffith ; Charles Inslee , Florence Lawrence , Harry Solter , Gladys Egan ; 1908 ; 
tt0000630 ; Hamlet ; 2.9 ; Drama ; Mario Caserini ; Fernanda Negri Pouget ; 1908 ; 
tt0000631 ; Hamlet ; -1.0 ; Short , Drama ; Luca Comerio ; N/A ; 1908 ; 
tt0000632 ; Amor que mata ; 5.0 ; Short ; Fructuós Gelabert ; L. As , Joaquín Carrasco , Señora Guerra , Metas ; 1908 ; 
tt0000633 ; The Anarchist's Sweetheart ; -1.0 ; Short , Drama ; Theo Frenkel ; N/A ; 1908 ; 
tt0000634 ; Antony and Cleopatra ; -1.0 ; Short , Drama , History ; J. Stuart Blackton, Charles Kent ; Maurice Costello , Florence Lawrence , William V. Ranous , Charles Chapman ; 1908 ; 
tt0000635 ; Antony and Cleopatra ; 3.4 ; Short , Drama , History ; J. Stuart Blackton, Charles Kent ; Maurice Costello , Florence Lawrence , William V. Ranous , Charles Chapman ; 1908 ; 
tt0000636 ; As You Like It ; -1.0 ; Short ; Kenean Buel ; Gene Gauntier ; 1908 ; 
tt0000637 ; The Assassination of the Duke de Guise ; 5.7 ; Short , History , Drama ; André Calmettes, Charles Le Bargy ; Charles Le Bargy , Albert Lambert , Gabrielle Robinne , Berthe Bovy ; 1908 ; 
tt0000638 ; At the Crossroads of Life ; 5.1 ; Short , Drama ; Wallace McCutcheon Jr. ; Linda Arvidson , Florence Auer , Edward Dillon , D.W. Griffith ; 1908 ; 
tt0000639 ; At the French Ball ; 4.9 ; Short , Comedy ; Wallace McCutcheon ; D.W. Griffith , Linda Arvidson ; 1908 ; 
tt0000640 ; An Awful Moment ; 4.4 ; Drama , Short ; D.W. Griffith ; George Gebhardt , Marion Leonard , Harry Solter , Florence Lawrence ; 1908 ; 
tt0000641 ; Balked at the Altar ; 5.3 ; Short , Comedy ; D.W. Griffith ; Mabel Stoughton , Linda Arvidson , George Gebhardt , D.W. Griffith ; 1908 ; 
tt0000642 ; The Bandit's Waterloo ; 5.2 ; Short , Action ; D.W. Griffith ; Charles Inslee , Linda Arvidson , Marion Leonard , Harry Solter ; 1908 ; 
tt0000643 ; Barbara Fritchie: The Story of a Patriotic American Woman ; 6.4 ; Short , Drama , History ; J. Stuart Blackton ; Julia Arthur , Edith Storey , Earle Williams ; 1908 ; 
tt0000644 ; Behind the Scenes ; 5.5 ; Short , Drama ; D.W. Griffith ; Florence Lawrence , Gladys Egan , Kate Bruce , George Gebhardt ; 1908 ; 
tt0000645 ; Betrayed by a Handprint ; 5.7 ; Short , Crime ; D.W. Griffith ; Florence Lawrence , Harry Solter , Linda Arvidson , Kate Bruce ; 1908 ; 
tt0000646 ; Biblical Scenes ; -1.0 ; Short ; N/A ; N/A ; 1908 ; 
tt0000647 ; Bjørnejagten ; -1.0 ; Short , Comedy ; N/A ; Victor Fabian , Otto Lagoni ; 1910 ; 
tt0000648 ; The Black Viper ; 4.5 ; Short , Drama ; D.W. Griffith, Wallace McCutcheon Jr. ; Edward Dillon , George Gebhardt , Mack Sennett , D.W. Griffith ; 1908 ; 
tt0000649 ; Bobby's Kodak ; -1.0 ; Short , Comedy ; Wallace McCutcheon ; Edward Dillon , Robert Harron ; 1908 ; 
tt0000650 ; The Boston Tea Party ; 7.0 ; Short , Drama , History ; Edwin S. Porter ; Charles Ogle , Herbert Prior ; 1908 ; 
tt0000651 ; The Boy Detective, or The Abductors Foiled ; 5.2 ; Short , Comedy , Drama ; Wallace McCutcheon ; Robert Harron , Edward Dillon ; 1908 ; 
tt0000653 ; A Calamitous Elopement ; 4.5 ; Short , Comedy ; D.W. Griffith ; Harry Solter , Linda Arvidson , Charles Inslee , George Gebhardt ; 1908 ; 
tt0000654 ; The Call of the Wild ; 5.3 ; Short , Action ; D.W. Griffith ; Charles Inslee , Harry Solter , Florence Lawrence , George Gebhardt ; 1908 ; 
tt0000655 ; Los calzoncillos de Tony ; -1.0 ; Short ; Fructuós Gelabert ; Alberto Bosch , María Clemente , Daroqui , Luis Guilemany ; 1908 ; 
tt0000656 ; Il cane riconoscente ; -1.0 ; Short ; Carlo Montuori ; N/A ; 1907 ; 
tt0000657 ; Carreras de caballos de 1908 ; -1.0 ; Short , Documentary ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000658 ; The Puppet's Nightmare ; 6.7 ; Animation , Short ; Émile Cohl ; N/A ; 1908 ; 
tt0000659 ; Caught by Wireless ; 5.4 ; Short , Drama ; Wallace McCutcheon ; D.W. Griffith , Edward Dillon ; 1908 ; 
tt0000660 ; The Christmas Burglars ; 5.9 ; Short , Comedy ; D.W. Griffith ; Florence Lawrence , Adele DeGarde , Charles Inslee , John R. Cumpson ; 1908 ; 
tt0000661 ; Humanity Through the Ages ; 6.8 ; Short ; Georges Méliès ; N/A ; 1908 ; 
tt0000662 ; Classmates ; 5.2 ; Short , Drama , Romance ; Wallace McCutcheon ; Edward Dillon ; 1908 ; 
tt0000663 ; The Clubman and the Tramp ; 5.6 ; Short , Comedy ; D.W. Griffith ; Florence Lawrence , Linda Arvidson , John R. Cumpson , George Gebhardt ; 1908 ; 
tt0000664 ; Los competidores ; -1.0 ; Short ; Fructuós Gelabert ; Luis Blanca , Fidel Dalmau , José Marques , Antonio Plácido ; 1908 ; 
tt0000665 ; Concealing a Burglar ; 5.8 ; Short , Drama ; D.W. Griffith ; Arthur V. Johnson , Florence Lawrence , Harry Solter , Linda Arvidson ; 1908 ; 
tt0000666 ; Corrida de toros con Antonio Fuentes ; 5.7 ; Documentary , Short , Sport ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000667 ; Corrida de toros con Ricardo Torres 'Bombita' ; -1.0 ; Documentary , Short , Sport ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000668 ; The Count of Monte Cristo ; 6.6 ; Action , Short , Drama ; Francis Boggs, Thomas Persons ; Hobart Bosworth , Francis Boggs ; 1908 ; 
tt0000669 ; Cupid's Pranks ; 4.6 ; Short , Comedy , Fantasy ; J. Searle Dawley ; Violette Hill , Mr. Barry , Marie Murray , Phineas Nairs ; 1908 ; 
tt0000670 ; El curioso impertinente ; -1.0 ; Short ; Narciso Cuyàs ; Joaquín Carrasco , Francisco Tressols ; 1908 ; 
tt0000671 ; Desdemona ; 5.5 ; Short , Drama ; Franz Porten ; Henny Porten ; 1908 ; 
tt0000672 ; The Devil ; 6.4 ; Short , Drama ; D.W. Griffith ; Harry Solter , Claire McDowell , George Gebhardt , D.W. Griffith ; 1908 ; 
tt0000673 ; La Dolores ; -1.0 ; Short ; Fructuós Gelabert, Enrique Jiménez ; Joaquín Carrasco , Señor Gallart , Enrique Jiménez , Manuel Sirvent ; 1908 ; 
tt0000674 ; Don Juan Tenorio ; 4.3 ; Short , Drama ; Ricardo de Baños, Alberto Marro ; Cecilio Rodríguez de la Vega ; 1908 ; 
tt0000675 ; Don Quijote ; 3.8 ; Drama ; Narciso Cuyàs ; N/A ; 1908 ; 
tt0000676 ; Don Álvaro o la fuerza del sino ; 3.5 ; Drama ; Narciso Cuyàs ; Jaime Borrás , Joaquín Carrasco ; 1908 ; 
tt0000677 ; Ex-Convict No. 900 ; 6.5 ; Drama , Short ; Edwin S. Porter ; Maurice Costello , Charles Ogle , Herbert Prior , Florence Turner ; 1908 ; 
tt0000678 ; Excursión a Montserrat ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000679 ; The Fairylogue and Radio-Plays ; 5.5 ; Fantasy , Adventure ; Francis Boggs, Otis Turner ; L. Frank Baum , Frank Burns , George E. Wilson , Wallace Illington ; 1908 ; 
tt0000680 ; Falsely Accused! ; 5.8 ; Short , Drama ; N/A ; Edward Dillon , D.W. Griffith ; 1908 ; 
tt0000681 ; A Famous Escape ; 5.4 ; Short , Drama ; Wallace McCutcheon ; Harry Solter , D.W. Griffith , Anthony O'Sullivan ; 1908 ; 
tt0000682 ; A Fantasy ; 6.9 ; Animation , Short , Fantasy ; Émile Cohl ; N/A ; 1908 ; 
tt0000683 ; The Fatal Hour ; 5.7 ; Short , Crime ; D.W. Griffith ; George Gebhardt , Harry Solter , Linda Arvidson , Florence Auer ; 1908 ; 
tt0000684 ; Father Gets in the Game ; 5.3 ; Short , Comedy ; D.W. Griffith ; Mack Sennett , Harry Solter , George Gebhardt , Linda Arvidson ; 1908 ; 
tt0000685 ; The Feud and the Turkey ; 5.8 ; Short , Drama , Romance ; D.W. Griffith ; Harry Solter , Linda Arvidson , Arthur V. Johnson , Robert Harron ; 1908 ; 
tt0000686 ; Fiestas del carnaval de 1908 en Barcelona ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000687 ; A Florida Feud: or, Love in the Everglades ; -1.0 ; Short , Drama ; Sidney Olcott ; N/A ; 1909 ; 
tt0000688 ; The Flower Girl of Paris ; -1.0 ; Short , Drama ; Van Dyke Brooke ; Mary Fuller ; 1908 ; 
tt0000689 ; For Love of Gold ; 6.4 ; Short , Crime ; D.W. Griffith ; Harry Solter , George Gebhardt , Charles Gorman , Charles Inslee ; 1908 ; 
tt0000690 ; For a Wife's Honor ; 6.4 ; Short , Drama ; D.W. Griffith ; Charles Inslee , Harry Solter , Linda Arvidson , George Gebhardt ; 1908 ; 
tt0000691 ; The French Maid ; -1.0 ; Short ; N/A ; Donald Crisp ; 1908 ; 
tt0000692 ; El fusilamiento de Dorrego ; -1.0 ; Short , History ; Mario Gallo ; Salvador Rosich , Eliseo Gutiérrez , Roberto Casaux ; 1908 ; 
tt0000693 ; Gerona monumental ; -1.0 ; Documentary , Short ; Fructuós Gelabert ; N/A ; 1908 ; 
tt0000694 ; The Girl and the Outlaw ; 4.8 ; Short , Action , Western ; D.W. Griffith ; Charles Inslee , Harry Solter , Gene Gauntier , George Gebhardt ; 1908 ; 
tt0000695 ; The Greaser's Gauntlet ; 5.5 ; Short , Action ; D.W. Griffith ; Wilfred Lucas , Arthur V. Johnson , Marion Leonard , Charles Inslee ; 1908 ; 
tt0000696 ; El guardia burlado ; -1.0 ; Short ; Fructuós Gelabert ; Juan Morales , Antonio Plácido , Antonio Primo , José Yepes ; 1908 ; 
tt0000697 ; The Guerrilla ; -1.0 ; Short , Action , War ; D.W. Griffith ; Arthur V. Johnson , Dorothy West , George Gebhardt , Charles Inslee ; 1908 ; 
tt0000698 ; The Heart of O Yama ; 5.3 ; Short , Drama , Romance ; D.W. Griffith ; Florence Lawrence , George Gebhardt , D.W. Griffith , George Nichols ; 1908 ; 
tt0000699 ; The Helping Hand ; 6.4 ; Short , Drama ; D.W. Griffith ; Flora Finch , Linda Arvidson , George Gebhardt , Anita Hendrie ; 1908 ; 
tt0000700 ; Her First Adventure ; 5.5 ; Drama , Short ; Wallace McCutcheon ; D.W. Griffith ; 1908 ; 
tt0000701 ; His Day of Rest ; -1.0 ; Short , Comedy ; Wallace McCutcheon ; Edward Dillon ; 1908 ; 
tt0000702 ; The Electric Hotel ; 6.7 ; Animation , Short ; Segundo de Chomón ; Segundo de Chomón , Julienne Mathieu ; 1908 ; 
tt0000703 ; Hulda's Lovers ; -1.0 ; Short , Comedy ; Wallace McCutcheon ; Edward Dillon , Gene Gauntier , D.W. Griffith , Guy Hedlund ; 1908 ; 
tt0000704 ; Humpty Dumpty Circus ; 5.2 ; Animation , Comedy , Short ; J. Stuart Blackton, Albert E. Smith ; N/A ; 1908 ; 
tt0000705 ; Inauguración de la exposición hispano-francesa ; -1.0 ; Short , Documentary ; Ignacio Coyne ; N/A ; 1908 ; 
tt0000706 ; Ingomar, the Barbarian ; 4.8 ; Short , Drama , Romance ; D.W. Griffith ; Charles Inslee , Harry Solter , Florence Lawrence , George Gebhardt ; 1908 ; 
tt0000707 ; The Ingrate ; 4.9 ; Short , Action ; D.W. Griffith ; Arthur V. Johnson , Florence Lawrence , George Gebhardt , Barry O'Moore ; 1908 ; 
tt0000708 ; The Invisible Fluid ; 4.4 ; Short , Comedy ; Wallace McCutcheon ; Edward Dillon , D.W. Griffith , Anthony O'Sullivan , Mack Sennett ; 1908 ; 
tt0000709 ; Julius Caesar ; 6.6 ; Short , Drama , History ; J. Stuart Blackton, William V. Ranous ; Charles Kent , William Shea , Maurice Costello , William V. Ranous ; 1908 ; 
